entity_id,legal_name,country,industry,incorporation_date,source_system,risk_rating
4390,Smith PLC,Germany,Technology,2004-09-09,RegSys,Low
4391,Davis and Sons,France,Asset Management,1999-09-03,RegSys,High
4392,"Curtis, Bishop and Baker",United States,Insurance,2004-08-07,ERP,Medium
4393,"Perez, Mueller and Whitney",Switzerland,Asset Management,2023-09-05,RegSys,High
4394,Duffy-Diaz,Japan,Manufacturing,2000-04-15,CRM,High
4395,"Rodriguez, Nichols and Cline",United Kingdom,Insurance,1998-03-01,RegSys,Low
4396,Hutchinson Ltd,India,Technology,2009-04-23,PartnerFeed,Medium
4397,"Evans, Ramirez and Young",France,Insurance,2016-08-26,RegSys,Medium
4398,"Wilson, Miller and Hunt",Singapore,Insurance,2014-08-24,RegSys,Medium
4399,Sanchez PLC,United States,Banking,1997-03-30,PartnerFeed,Low
4400,Coleman Group,Japan,Manufacturing,2013-09-30,ERP,Medium
4401,"Bush, Wolf and Valdez",Japan,Banking,2021-01-09,ERP,High
4402,Campbell-Brooks,United States,Asset Management,2009-10-09,RegSys,Low
4403,Thomas Ltd,United Kingdom,Asset Management,2015-07-03,RegSys,Low
4404,"Wagner, Bailey and Hernandez",United States,Technology,2023-04-02,PartnerFeed,High
4405,"Savage, Hays and Morris",Switzerland,Technology,2021-04-20,RegSys,Low
4406,Dixon LLC,Singapore,Technology,1998-07-30,ERP,Medium
4407,"Barton, White and Chase",United Kingdom,Manufacturing,2016-07-04,ERP,Medium
4408,"Fuller, Santos and Ramirez",United States,Asset Management,2018-03-07,CRM,High
4409,Brown and Sons,France,Insurance,2018-09-12,CRM,Low
4410,"Knight, Lawson and Riley",United Kingdom,Insurance,1999-12-09,CRM,High
4411,"Anderson, Page and Sharp",Switzerland,Manufacturing,2011-10-13,PartnerFeed,High
4412,Banks Ltd,Singapore,Manufacturing,2018-12-07,ERP,High
4413,Shaw-Romero,France,Manufacturing,1999-12-21,RegSys,Medium
4414,Knight-Howe,France,Manufacturing,1997-12-26,PartnerFeed,Low
4415,"Phillips, Byrd and Moore",Germany,Insurance,2014-09-14,RegSys,Low
4416,Mendez Group,India,Technology,2003-05-28,PartnerFeed,Low
4417,Long-Brown,Germany,Asset Management,2022-03-07,RegSys,High
4418,Walker-Sexton,United States,Manufacturing,2017-04-06,CRM,Medium
4419,"Salazar, Williams and Roth",Singapore,Asset Management,2023-08-02,PartnerFeed,High
4420,Garcia-Nichols,United States,Banking,2011-05-01,CRM,Low
4421,Vasquez PLC,Japan,Technology,2003-10-19,CRM,High
4422,"Pitts, Lowery and Jones",Singapore,Manufacturing,2011-03-04,CRM,Low
4423,Martin PLC,Japan,Insurance,2003-05-06,PartnerFeed,Low
4424,"Santos, Collins and Horn",France,Technology,2009-01-29,PartnerFeed,Medium
4425,Butler-Walton,Japan,Asset Management,1997-02-06,RegSys,Low
4426,Jones-Smith,United Kingdom,Insurance,2025-03-13,RegSys,High
4427,Flores-Martin,Singapore,Banking,2023-03-02,ERP,Medium
4428,Bell-Manning,France,Insurance,2016-04-15,ERP,Low
4429,Taylor and Sons,Singapore,Asset Management,2005-03-08,RegSys,Low
4430,Hall Inc,Japan,Manufacturing,2004-08-15,CRM,Low
4431,Carr-Black,Switzerland,Technology,2011-10-31,PartnerFeed,High
4432,Sims Group,India,Banking,2004-03-15,ERP,Medium
4433,Lutz-Wood,United States,Insurance,2018-08-31,PartnerFeed,Medium
4434,Mccarthy and Sons,United Kingdom,Technology,1999-09-06,CRM,Low
4435,"Fisher, Morrison and Hopkins",India,Technology,2004-01-10,RegSys,High
4436,Stanley and Sons,United States,Asset Management,2020-04-04,RegSys,High
4437,Morgan-Cochran,Germany,Manufacturing,2007-07-16,PartnerFeed,Medium
4438,Scott PLC,United States,Banking,2021-01-05,ERP,Medium
4439,Rice LLC,Japan,Technology,2023-01-25,RegSys,Low
4440,Mcdonald Inc,India,Banking,2001-06-11,RegSys,Medium
4441,Graham and Sons,Germany,Insurance,2015-06-14,RegSys,High
4442,Garcia Ltd,India,Asset Management,2024-09-04,RegSys,Medium
4443,Flores-Dougherty,India,Technology,2001-01-19,CRM,Medium
4444,Greer-Pennington,United Kingdom,Banking,2024-11-14,ERP,High
4445,Bright LLC,Switzerland,Insurance,2011-10-25,PartnerFeed,Low
4446,Kline Inc,United Kingdom,Asset Management,1997-10-16,PartnerFeed,High
4447,Smith Ltd,Germany,Manufacturing,2003-08-28,ERP,Low
4448,Scott LLC,Singapore,Asset Management,2008-03-05,PartnerFeed,High
4449,Combs-Aguilar,Germany,Banking,2001-10-24,CRM,High
4450,"Reynolds, Gamble and Garcia",United States,Banking,2004-05-30,PartnerFeed,High
4451,Ford Inc,Japan,Banking,2024-06-30,RegSys,High
4452,Andrews-Reed,Singapore,Insurance,2000-03-25,PartnerFeed,High
4453,Torres-Rodriguez,France,Manufacturing,2024-10-26,PartnerFeed,Medium
4454,Hoffman-Schneider,Germany,Insurance,2015-03-25,RegSys,Medium
4455,Williams-Roberts,United Kingdom,Banking,2024-01-24,PartnerFeed,Low
4456,Russo and Sons,France,Asset Management,2026-02-07,PartnerFeed,Low
4457,Dawson and Sons,India,Banking,2005-07-13,CRM,Medium
4458,"Welch, Gomez and Brown",United States,Technology,2018-05-17,CRM,Low
4459,"Velazquez, Russell and Simpson",United States,Asset Management,2020-12-13,CRM,Low
4460,Crane Ltd,Switzerland,Banking,2023-01-24,CRM,High
4461,Scott-Ortega,Germany,Manufacturing,2019-01-07,RegSys,Medium
4462,Small-Nichols,Switzerland,Technology,1999-10-31,RegSys,Low
4463,Diaz Inc,India,Technology,2025-06-03,PartnerFeed,Medium
4464,Palmer-Schwartz,Singapore,Technology,2011-12-12,CRM,Medium
4465,Bradley PLC,India,Technology,2003-12-28,ERP,Medium
4466,"Harris, Brown and Thornton",United Kingdom,Banking,2018-03-21,PartnerFeed,High
4467,Johnson-Moore,Singapore,Insurance,2003-07-27,PartnerFeed,Low
4468,Duran Inc,Singapore,Manufacturing,2022-08-10,CRM,Medium
4469,Acevedo-Allen,United Kingdom,Insurance,2004-06-14,RegSys,High
4470,Harper LLC,Switzerland,Asset Management,2009-07-13,CRM,High
4471,Park-Payne,Japan,Asset Management,2021-01-21,CRM,Low
4472,Peterson Group,France,Asset Management,2005-09-10,ERP,Low
4473,"Strickland, Wyatt and Peck",Singapore,Asset Management,2000-06-15,RegSys,Low
4474,"Hernandez, Gibbs and Robertson",United States,Asset Management,2000-12-08,RegSys,Low
4475,"Hinton, Kim and Whitaker",Germany,Banking,2012-02-13,CRM,Low
4476,Douglas-Zhang,India,Manufacturing,2004-04-08,RegSys,Low
4477,Tucker Group,United States,Asset Management,2018-09-02,CRM,High
4478,Fowler-Moore,Japan,Manufacturing,2016-02-24,CRM,Low
4479,Black and Sons,India,Asset Management,2003-09-12,CRM,Medium
4480,Terry LLC,Germany,Banking,2002-12-04,ERP,High
4481,"Jackson, Greene and Kim",France,Asset Management,2023-10-23,ERP,High
4482,Bailey-Martin,Japan,Manufacturing,2026-05-26,ERP,High
4483,Johnson-Cardenas,Germany,Insurance,2010-04-10,PartnerFeed,High
4484,Deleon LLC,Switzerland,Asset Management,2013-12-17,RegSys,High
4485,Gill-Harris,India,Banking,2002-10-20,RegSys,High
4486,King Ltd,Singapore,Asset Management,2010-02-23,ERP,Low
4487,Lynn LLC,Japan,Banking,1999-12-07,PartnerFeed,High
4488,Flynn PLC,United States,Technology,1997-09-27,PartnerFeed,High
4489,Leonard Inc,France,Technology,2020-07-13,PartnerFeed,High
4490,Tran PLC,India,Manufacturing,2014-05-15,ERP,High
4491,Johnson-Barnett,France,Asset Management,2009-12-01,PartnerFeed,High
4492,"Davis, Sullivan and Hurley",Switzerland,Technology,2023-04-14,CRM,High
4493,Walton-Jordan,United States,Asset Management,2021-08-24,RegSys,Medium
4494,"Conner, Stephens and Mitchell",United States,Manufacturing,2023-12-29,PartnerFeed,Low
4495,Davis-Norris,United States,Asset Management,2023-02-26,ERP,Low
4496,"Carter, Allen and Wilson",United States,Banking,2014-02-02,PartnerFeed,Medium
4497,Cruz Inc,United Kingdom,Technology,2000-04-08,PartnerFeed,Low
4498,"Knight, Cortez and Kelley",Singapore,Banking,2020-08-29,PartnerFeed,High
4499,"Cox, Christensen and Adkins",Switzerland,Banking,2015-05-13,RegSys,Medium
4500,Anderson-Gardner,Japan,Banking,2004-05-29,RegSys,Low
4501,Riley LLC,India,Technology,2014-05-25,CRM,High
4502,Best PLC,United Kingdom,Insurance,2014-09-27,PartnerFeed,Medium
4503,Lee-Patterson,India,Banking,2016-12-01,PartnerFeed,High
4504,Vasquez-Dorsey,Japan,Asset Management,2015-08-15,PartnerFeed,Medium
4505,Smith Group,Switzerland,Banking,2022-06-30,CRM,Low
4506,"Rice, Brown and Forbes",Singapore,Manufacturing,2012-04-04,PartnerFeed,High
4507,Christian-Kaiser,Japan,Manufacturing,2007-10-14,RegSys,High
4508,Walters Ltd,Switzerland,Asset Management,1996-07-26,ERP,Low
4509,Edwards and Sons,France,Manufacturing,2001-11-20,ERP,High
4510,"Cannon, Carr and Owens",United Kingdom,Asset Management,2014-11-01,ERP,High
4511,White PLC,France,Technology,2008-05-29,CRM,High
4512,Wilson-Yang,Switzerland,Banking,2002-04-18,PartnerFeed,Medium
4513,Ward LLC,India,Technology,2008-07-20,CRM,High
4514,Dixon Group,Switzerland,Technology,2021-10-19,CRM,Medium
4515,Burke-Huff,Germany,Banking,2013-01-13,RegSys,High
4516,"Davis, Schwartz and Roberts",Germany,Asset Management,2019-07-31,RegSys,High
4517,Welch and Sons,India,Technology,2003-01-20,CRM,Medium
4518,"Vaughan, Macias and Collins",Germany,Banking,2018-03-26,ERP,Low
4519,"Anderson, Gomez and Clark",United States,Manufacturing,2019-06-25,ERP,Low
4520,Baxter-Harris,United Kingdom,Manufacturing,2018-02-09,RegSys,Medium
4521,Smith and Sons,France,Insurance,2014-02-04,CRM,Low
4522,Wright-Barker,Singapore,Insurance,2026-03-14,CRM,Medium
4523,"Walker, Harrington and Thompson",United Kingdom,Insurance,2022-09-23,PartnerFeed,Low
4524,Stokes Ltd,Japan,Insurance,2001-01-02,CRM,Low
4525,Wyatt and Sons,India,Technology,2004-03-13,ERP,Medium
4526,"Avila, Rodriguez and Alexander",India,Insurance,2009-05-08,ERP,Low
4527,Lowe-Ortiz,Germany,Insurance,2023-08-10,RegSys,Medium
4528,"Vaughn, Ochoa and Skinner",United Kingdom,Banking,2018-07-10,RegSys,High
4529,Chapman-Peters,Singapore,Asset Management,2011-09-16,CRM,High
4530,"Little, Patel and Shaffer",United Kingdom,Banking,2019-01-10,CRM,Low
4531,Cohen PLC,Singapore,Technology,2012-07-05,CRM,Medium
4532,Hubbard Inc,Germany,Technology,1999-11-24,ERP,High
4533,"Christensen, Barr and Jones",United Kingdom,Asset Management,2015-04-02,ERP,Low
4534,Blankenship-Taylor,India,Asset Management,2013-03-30,ERP,Medium
4535,Smith-Stewart,United Kingdom,Manufacturing,2003-02-19,CRM,High
4536,Stokes-Stark,United States,Insurance,2022-01-30,PartnerFeed,Low
4537,"Oliver, Jones and Lucero",United States,Insurance,1998-08-23,ERP,Low
4538,Figueroa-Barnett,Singapore,Manufacturing,2007-09-16,ERP,Medium
4539,Garcia-Cardenas,United Kingdom,Insurance,2021-02-07,PartnerFeed,Medium
4540,Jimenez Inc,India,Insurance,2002-02-09,PartnerFeed,High
4541,"Guerrero, Thornton and White",Germany,Manufacturing,2024-08-14,RegSys,High
4542,"Ross, Lopez and Hensley",Japan,Manufacturing,2008-03-08,CRM,Low
4543,Fox-Fowler,Switzerland,Manufacturing,2000-12-30,CRM,Low
4544,Phelps Inc,France,Insurance,2012-09-10,ERP,Medium
4545,"Stark, Beltran and Ingram",France,Technology,2005-04-15,RegSys,High
4546,Ramirez-Sanders,Switzerland,Insurance,2018-03-24,CRM,Low
4547,Martin Group,Switzerland,Asset Management,2025-12-25,RegSys,Medium
4548,Lawrence-Potter,Japan,Banking,2009-08-19,ERP,Medium
4549,"Miranda, Mills and Hughes",Switzerland,Insurance,1998-02-07,RegSys,High
4550,"Gilmore, Smith and Patterson",Germany,Banking,1999-06-23,ERP,High
4551,Wilson Ltd,Switzerland,Asset Management,2002-03-28,CRM,Medium
4552,Harris-Wilson,India,Technology,2004-03-31,RegSys,Medium
4553,"Moss, Barry and Gonzalez",Singapore,Manufacturing,2012-11-28,CRM,High
4554,"Villarreal, Lane and Hinton",United States,Asset Management,2024-03-06,RegSys,Low
4555,Schneider LLC,Switzerland,Manufacturing,2002-10-19,CRM,Low
4556,Simpson-Moore,United States,Insurance,2013-09-15,RegSys,Medium
4557,Berg LLC,United States,Manufacturing,2016-10-18,RegSys,Medium
4558,Greene-Webster,Japan,Insurance,2016-07-19,CRM,Medium
4559,Malone and Sons,United States,Technology,2010-08-10,RegSys,High
4560,Campos Inc,United Kingdom,Manufacturing,1999-05-11,ERP,Medium
4561,Forbes-Hayes,United Kingdom,Technology,2025-10-03,RegSys,Low
4562,Coleman-Frank,Singapore,Manufacturing,2009-02-12,CRM,Medium
4563,Morgan and Sons,France,Insurance,1998-12-31,PartnerFeed,High
4564,Johnson PLC,Singapore,Banking,2016-10-25,RegSys,Low
4565,"Kelly, Jones and Martinez",Japan,Banking,1997-12-24,CRM,High
4566,Nixon-Atkins,Switzerland,Insurance,1998-10-28,RegSys,High
4567,"Perez, Houston and Cook",Germany,Insurance,2015-06-04,ERP,High
4568,"Hunt, Anderson and Clark",Switzerland,Technology,2009-01-04,CRM,Medium
4569,Miles Ltd,United States,Insurance,2001-11-17,RegSys,High
4570,"Wilson, Nguyen and Ward",France,Technology,2014-10-25,ERP,Low
4571,"Mcmillan, Chandler and Berg",United States,Asset Management,2013-09-02,PartnerFeed,Medium
4572,Hall Group,Singapore,Banking,2012-11-21,PartnerFeed,High
4573,Jones-Tran,United Kingdom,Insurance,2022-02-07,PartnerFeed,Medium
4574,Patel-Clark,India,Banking,2015-06-19,PartnerFeed,Low
4575,"Hughes, Rivera and Hooper",United States,Insurance,2011-10-22,ERP,Low
4576,Curry Inc,India,Manufacturing,2016-10-29,ERP,Medium
4577,"Fischer, Williams and Jones",France,Insurance,2015-06-25,CRM,Low
4578,"Garrett, Chandler and Anderson",Singapore,Banking,2010-09-26,PartnerFeed,Medium
4579,Carpenter Inc,Switzerland,Technology,1998-08-17,PartnerFeed,Low
4580,Chavez LLC,United States,Banking,2008-03-23,ERP,High
4581,"Jacobs, Villanueva and Davidson",Germany,Technology,2008-04-17,PartnerFeed,Low
4582,Patterson Group,United States,Manufacturing,2007-12-28,CRM,Medium
4583,Carroll Group,India,Manufacturing,2021-09-07,CRM,High
4584,Park-Lopez,United States,Banking,2025-02-16,ERP,Medium
4585,Stanton Ltd,United Kingdom,Manufacturing,2000-03-06,ERP,High
4586,"Cantrell, White and Lee",Germany,Asset Management,2019-05-01,RegSys,High
4587,Flynn Inc,France,Technology,2016-12-19,ERP,High
4588,King LLC,Switzerland,Banking,2004-05-30,RegSys,Low
4589,Munoz-Deleon,Germany,Technology,2011-12-12,RegSys,Low
4590,Riggs-Walker,Japan,Banking,2012-06-04,ERP,Low
4591,Hammond Group,France,Banking,2002-07-24,ERP,Low
4592,"Shaffer, Davis and Bradford",United Kingdom,Asset Management,2014-03-27,ERP,High
4593,Clark-Villegas,Japan,Manufacturing,2023-08-22,CRM,Low
4594,Smith and Sons,Switzerland,Insurance,2016-10-27,RegSys,Low
4595,Hall-Powell,India,Technology,2024-05-25,RegSys,High
4596,"Ward, Martinez and Washington",Germany,Asset Management,2017-12-17,RegSys,Low
4597,"Tate, Thomas and Gray",Singapore,Manufacturing,1996-10-27,PartnerFeed,Low
4598,Vang and Sons,United Kingdom,Technology,2015-04-02,PartnerFeed,High
4599,Craig and Sons,United Kingdom,Asset Management,2013-05-05,ERP,Medium
4600,"Burton, Hansen and Richardson",India,Asset Management,2026-03-15,PartnerFeed,Low
4601,"Spencer, Foster and Williams",United Kingdom,Insurance,2004-12-21,ERP,Low
4602,Cross-Koch,Japan,Insurance,2015-02-22,ERP,Medium
4603,Mathews-Armstrong,Switzerland,Asset Management,1998-02-22,RegSys,High
4604,Garrett LLC,United States,Banking,2015-08-31,PartnerFeed,High
4605,Mueller-Cox,Singapore,Manufacturing,2019-10-23,CRM,High
4606,Martinez-Williamson,France,Asset Management,1996-11-27,PartnerFeed,Medium
4607,Hernandez and Sons,Switzerland,Banking,2020-12-24,ERP,Medium
4608,Smith Group,Switzerland,Technology,2004-07-04,RegSys,Low
4609,Espinoza LLC,Germany,Manufacturing,2026-04-12,CRM,Low
4610,"Fischer, Wilson and Bell",United States,Technology,2003-10-04,ERP,High
4611,White-Small,United Kingdom,Manufacturing,2004-05-21,RegSys,High
4612,Mitchell Inc,Japan,Insurance,2006-06-27,RegSys,Low
4613,"Hood, Perez and Anderson",India,Insurance,2018-10-11,RegSys,High
4614,King LLC,Germany,Banking,2013-04-30,CRM,High
4615,Smith Ltd,Japan,Asset Management,2018-05-22,PartnerFeed,Low
4616,Jackson-Anderson,United States,Banking,2004-11-25,ERP,Medium
4617,Vaughan-Hunter,United States,Asset Management,2013-10-19,RegSys,Low
4618,Cantrell PLC,Germany,Insurance,2010-07-09,RegSys,Low
4619,Parker PLC,Switzerland,Manufacturing,2020-12-24,PartnerFeed,Low
4620,Hansen-Hampton,Singapore,Manufacturing,2021-07-03,PartnerFeed,High
4621,"Gutierrez, Garcia and Smith",Japan,Banking,2020-01-02,ERP,Low
4622,"Johnson, Salazar and Gilbert",France,Asset Management,2017-08-29,RegSys,Medium
4623,"Williams, Cannon and Edwards",Japan,Insurance,2020-01-07,RegSys,Low
4624,"Powell, Davis and James",India,Technology,2020-09-04,PartnerFeed,Low
4625,"Pratt, Mendoza and Macdonald",Singapore,Asset Management,2003-09-19,ERP,High
4626,Stone and Sons,Singapore,Asset Management,2019-02-26,CRM,High
4627,"Brown, Shepherd and Smith",India,Banking,1999-05-08,PartnerFeed,Medium
4628,Smith Group,Japan,Asset Management,2000-12-24,ERP,High
4629,Jones and Sons,United States,Asset Management,2008-07-09,PartnerFeed,Low
4630,Chapman LLC,United Kingdom,Asset Management,1998-12-08,ERP,High
4631,Young Inc,France,Manufacturing,1998-11-08,PartnerFeed,Low
4632,Williams Group,Singapore,Insurance,2020-04-13,ERP,High
4633,Olson Inc,France,Banking,2002-10-24,RegSys,High
4634,Smith PLC,United Kingdom,Manufacturing,2003-01-19,PartnerFeed,Medium
4635,Harper LLC,United Kingdom,Banking,2020-04-15,PartnerFeed,High
4636,"Weaver, Moreno and Zuniga",United Kingdom,Insurance,2001-12-30,CRM,Medium
4637,Buckley-Smith,Singapore,Technology,2023-08-28,RegSys,High
4638,"Duncan, Smith and Beasley",Switzerland,Manufacturing,2020-12-20,ERP,High
4639,"Davis, Molina and Robinson",Germany,Manufacturing,2013-05-30,CRM,Medium
4640,Santiago-Ramirez,Japan,Technology,2016-04-28,RegSys,Low
4641,White Inc,France,Manufacturing,2001-05-19,ERP,High
4642,"Bush, White and Garcia",United States,Technology,2018-03-14,ERP,Low
4643,Walker LLC,Japan,Insurance,2025-04-11,PartnerFeed,Medium
4644,"Robinson, Roberts and Rasmussen",Singapore,Insurance,2014-04-15,CRM,High
4645,"Robinson, Gibson and Brown",Germany,Technology,1996-10-07,PartnerFeed,Low
4646,Novak PLC,United Kingdom,Technology,2016-11-23,ERP,High
4647,Thomas Ltd,Japan,Technology,2003-07-24,PartnerFeed,Medium
4648,Jones-Trujillo,United Kingdom,Banking,2025-11-21,CRM,Medium
4649,Smith and Sons,United States,Asset Management,1997-08-12,ERP,Low
4650,Lowery-Schultz,United States,Asset Management,2017-04-17,CRM,Medium
4651,Garcia and Sons,France,Insurance,2008-07-20,CRM,High
4652,Robertson-Brady,Switzerland,Banking,2014-02-02,ERP,Low
4653,"Reed, Hamilton and Diaz",Germany,Technology,2009-02-10,CRM,Medium
4654,Peters and Sons,Germany,Insurance,2021-03-20,PartnerFeed,Medium
4655,Velez-Sanchez,India,Banking,2013-03-19,CRM,High
4656,Franklin-Arellano,Singapore,Manufacturing,2017-10-13,ERP,High
4657,"Johnson, Fisher and Jones",Singapore,Manufacturing,2025-02-27,ERP,Low
4658,Sanchez Group,India,Insurance,2009-02-06,PartnerFeed,Medium
4659,Crosby PLC,Switzerland,Banking,2023-02-06,PartnerFeed,Medium
4660,"Wilson, Marshall and Cantu",Japan,Manufacturing,2018-09-30,ERP,High
4661,Moses LLC,Germany,Insurance,2001-06-12,RegSys,High
4662,"Callahan, Smith and Miller",France,Manufacturing,2002-04-02,CRM,Medium
4663,Mendoza PLC,Germany,Manufacturing,1998-03-02,CRM,Low
4664,Boyd-Gonzalez,France,Insurance,2013-09-02,PartnerFeed,High
4665,"Smith, Burns and Patterson",Japan,Manufacturing,2012-02-06,CRM,Low
4666,Lopez Ltd,Switzerland,Insurance,2010-11-28,CRM,Medium
4667,Stanley-Davis,France,Technology,2019-08-20,ERP,Low
4668,Chavez-Johnson,Singapore,Manufacturing,2017-06-05,CRM,Medium
4669,Clark PLC,India,Asset Management,2022-08-15,CRM,Medium
4670,"Sims, Anderson and Moore",United Kingdom,Banking,2016-01-24,CRM,High
4671,Martinez LLC,India,Asset Management,2012-10-08,ERP,Medium
4672,Cook-Zhang,Germany,Technology,2018-08-27,CRM,High
4673,Brown-Smith,Japan,Technology,2021-09-19,PartnerFeed,High
4674,"Yu, Jones and Navarro",Singapore,Banking,2003-06-14,CRM,Low
4675,Johnson-Strickland,United Kingdom,Manufacturing,2013-09-30,RegSys,Medium
4676,Williams-Sparks,India,Banking,2022-01-12,PartnerFeed,Low
4677,"Bennett, Anderson and Fernandez",France,Asset Management,1996-12-20,ERP,Low
4678,Ortiz Group,Japan,Banking,2016-06-22,ERP,Medium
4679,Wilson Ltd,United States,Banking,2004-07-27,RegSys,High
